11638	1
11639	1
11650	1
11653	1
11663	1
11671	1
11679	1
11681	1
11691	1
11698	1
11702	1
11704	1
11706	1
11716	1
11718	1
11725	1
11729	1
11743	1
11749	1
11761	1
11770	1
11772	1
11776	1
11784	1
11806	1
11813	1
11814	1
11833	1
11840	1
11859	1
11863	1
11871	1
11873	1
11881	1
11884	1
11891	1
11892	1
11895	1
11897	1
11910	1
11919	1
11948	1
11949	1
11950	1
11951	1
11955	1
11957	1
11963	1
11972	1
11975	1
11979	1
12006	1
12009	1
12010	1
12012	1
12013	1
12015	1
12018	1
12026	1
12034	1
12040	1
12041	1
12043	1
12059	1
12064	1
12074	1
12079	1
12080	1
12081	1
12082	1
12089	1
12091	1
12092	1
12114	1
12115	1
12117	1
12120	1
12122	1
12133	1
12166	1
12173	1
12177	1
12181	1
12188	1
12189	1
12194	1
12221	1
12224	1
12228	1
12235	1
12257	1
12261	1
12276	1
12280	1
12288	1
12296	1
12297	1
12312	1
12357	1
12358	1
12361	1
12362	1
12368	1
12375	1
12384	1
12402	1
12405	1
12407	1
12410	1
12411	1
12413	1
12421	1
12427	1
12428	1
12439	1
12448	1
12465	1
12495	1
12497	1
12499	1
12512	1
12520	1
12521	1
12528	1
12530	1
12555	1
12556	1
12569	1
12578	1
12597	1
12598	1
12603	1
12604	1
12611	1
12614	1
12628	1
12635	1
12646	1
12647	1
12648	1
12656	1
12657	1
12668	1
12669	1
12678	1
12685	1
12686	1
12689	1
12708	1
12712	1
12713	1
12714	1
12717	1
12718	1
12739	1
12759	1
12770	1
12781	1
12786	1
12813	1
12835	1
12837	1
12840	1
12859	1
12860	1
12864	1
12899	1
12914	1
12920	1
12921	1
12935	1
12939	1
12944	1
12949	1
12956	1
12978	1
12991	1
13001	1
13008	1
13014	1
13029	1
13043	1
13045	1
13047	1
13052	1
13063	1
13065	1
13069	1
13071	1
13080	1
13102	1
13106	1
13108	1
13118	1
13136	1
13147	1
13154	1
13171	1
13185	1
13186	1
13192	1
13205	1
13236	1
13239	1
13241	1
13242	1
13252	1
13256	1
13264	1
13270	1
13274	1
13302	1
13303	1
13307	1
13321	1
13324	1
13326	1
13331	1
13332	1
13340	1
13359	1
13370	1
13380	1
13396	1
13399	1
13412	1
13431	1
13434	1
13435	1
13481	1
13482	1
13494	1
13497	1
13501	1
13546	1
13551	1
13559	1
13560	1
13574	1
13575	1
13591	1
13616	1
13624	1
13634	1
13636	1
13653	1
13654	1
13677	1
13678	1
13681	1
13683	1
13690	1
13713	1
13727	1
13740	1
13746	1
13775	1
13776	1
13791	1
13801	1
13802	1
13804	1
13805	1
13806	1
13811	1
13813	1
13816	1
13832	1
13838	1
13846	1
13848	1
13850	1
13851	1
13855	1
13857	1
13858	1
13859	1
13860	1
13863	1
13873	1
13874	1
13879	1
13883	1
13885	1
13887	1
13894	1
13895	1
13906	1
13909	1
13910	1
13918	1
13925	1
13927	1
13949	1
13951	1
13953	1
13958	1
13959	1
13961	1
13970	1
13971	1
13972	1
13975	1
13977	1
13981	1
13988	1
14013	1
14024	1
14073	1
14096	1
14102	1
14108	1
14114	1
14120	1
14126	1
14130	1
14131	1
14135	1
14138	1
14142	1
14161	1
14168	1
14179	1
14191	1
14203	1
14217	1
14220	1
14226	1
14228	1
14238	1
14244	1
14282	1
14285	1
14318	1
14355	1
14359	1
14360	1
14366	1
14368	1
14385	1
14392	1
14395	1
14401	1
14403	1
14406	1
14409	1
14410	1
14416	1
14417	1
14422	1
14429	1
14430	1
14438	1
14450	1
14469	1
14478	1
14482	1
14487	1
14497	1
14498	1
14510	1
14511	1
14525	1
14526	1
14538	1
14546	1
14547	1
14549	1
14552	1
14566	1
14586	1
14588	1
14595	1
14600	1
14601	1
14613	1
14626	1
14629	1
14642	1
14654	1
14656	1
14657	1
14668	1
14676	1
14693	1
14698	1
14699	1
14725	1
14737	1
14743	1
14754	1
14778	1
14780	1
14783	1
14787	1
14797	1
14817	1
14828	1
14835	1
14858	1
14860	1
14864	1
14866	1
14878	1
14880	1
14882	1
14889	1
14928	1
14946	1
14951	1
14956	1
14960	1
14962	1
14970	1
14981	1
14982	1
14987	1
14991	1
15014	1
15017	1
15030	1
15032	1
15037	1
15040	1
15051	1
15068	1
15074	1
15075	1
15078	1
15094	1
15112	1
15115	1
15118	1
15126	1
15127	1
15134	1
15138	1
15142	1
15161	1
15162	1
15185	1
15187	1
15213	1
15234	1
15241	1
15245	1
15255	1
15256	1
15259	1
15269	1
15270	1
15278	1
15294	1
15308	1
15311	1
15312	1
15313	1
15319	1
15334	1
15338	1
15353	1
15367	1
15400	1
15423	1
15425	1
15446	1
15463	1
15464	1
15480	1
15488	1
15500	1
15502	1
15507	1
15510	1
15511	1
15515	1
15517	1
15518	1
15526	1
15537	1
15549	1
15560	1
15561	1
15569	1
15571	1
15584	1
15585	1
15586	1
15591	1
15598	1
15599	1
15601	1
15605	1
15609	1
15614	1
15615	1
15617	1
15619	1
15621	1
15623	1
15624	1
15626	1
15630	1
15632	1
15633	1
15634	1
15635	1
15637	1
15639	1
15642	1
15643	1
15644	1
15645	1
15647	1
15655	1
15661	1
15665	1
15667	1
15668	1
15670	1
15671	1
15674	1
15676	1
15679	1
15681	1
15682	1
15683	1
15684	1
15687	1
15688	1
15689	1
15690	1
15691	1
15692	1
15694	1
15695	1
15696	1
15697	1
15698	1
15700	1
15701	1
15702	1
15703	1
15704	1
15705	1
15706	1
15707	1
15708	1
15709	1
15710	1
15711	1
15716	1
15718	1
15720	1
15721	1
15722	1
15723	1
15725	1
15726	1
15729	1
15734	1
15736	1
15737	1
15739	1
15740	1
15741	1
15742	1
15743	1
15744	1
15747	1
15748	1
15749	1
15751	1
15752	1
15753	1
15754	1
15756	1
15760	1
15762	1
15766	1
15768	1
15770	1
15771	1
15775	1
15776	1
15777	1
15778	1
15779	1
15780	1
15781	1
15783	1
15785	1
15786	1
15787	1
15788	1
15791	1
15792	1
15793	1
15794	1
15795	1
15796	1
15797	1
15800	1
15804	1
15807	1
15808	1
15811	1
15813	1
15816	1
15817	1
15818	1
15822	1
15824	1
15825	1
15827	1
15828	1
15830	1
15832	1
15833	1
15834	1
15836	1
15839	1
15847	1
15850	1
15851	1
15854	1
15855	1
15856	1
15857	1
15858	1
15859	1
15861	1
15862	1
15863	1
15865	1
15868	1
15870	1
15871	1
15873	1
15874	1
15875	1
15876	1
15878	1
15879	1
15882	1
15883	1
15884	1
15885	1
15886	1
15888	1
15889	1
15890	1
15891	1
15894	1
15895	1
15896	1
15897	1
15899	1
15902	1
15905	1
15906	1
15907	1
15909	1
15910	1
15911	1
15912	1
15913	1
15916	1
15919	1
15920	1
15923	1
15925	1
15926	1
15927	1
15931	1
15932	1
15933	1
15936	1
15937	1
15938	1
15939	1
15943	1
15945	1
15948	1
15949	1
15950	1
15951	1
15955	1
15957	1
15958	1
15959	1
15960	1
15961	1
15962	1
15965	1
15966	1
15967	1
15969	1
15970	1
15971	1
15973	1
15974	1
15975	1
15976	1
15980	1
15982	1
15983	1
15984	1
15987	1
15988	1
15989	1
15991	1
15993	1
15994	1
15995	1
15996	1
15999	1
16001	1
16002	1
16003	1
16005	1
16006	1
16007	1
16008	1
16009	1
16011	1
16012	1
16013	1
16014	1
16016	1
16017	1
16019	1
16020	1
16022	1
16023	1
16024	1
16025	1
16027	1
16028	1
16029	1
16030	1
16032	1
16033	1
16036	1
16038	1
16042	1
16043	1
16045	1
16046	1
16048	1
16050	1
16051	1
16055	1
16058	1
16059	1
16060	1
16061	1
16064	1
16065	1
16066	1
16068	1
16069	1
16073	1
16075	1
16077	1
16078	1
16080	1
16081	1
16082	1
16084	1
16087	1
16088	1
16089	1
16090	1
16091	1
16092	1
16093	1
16095	1
16096	1
16097	1
16098	1
16100	1
16101	1
16102	1
16103	1
16105	1
16107	1
16111	1
16113	1
16114	1
16116	1
16117	1
16118	1
16119	1
16123	1
16124	1
16126	1
16127	1
16128	1
16132	1
16134	1
16135	1
16136	1
16137	1
16138	1
16140	1
16141	1
16142	1
16143	1
16145	1
16146	1
16147	1
16148	1
16149	1
16150	1
16152	1
16153	1
16155	1
16157	1
16158	1
16162	1
16164	1
16165	1
16167	1
16168	1
16169	1
16170	1
16171	1
16172	1
16174	1
16180	1
16182	1
16184	1
16185	1
16186	1
16190	1
16191	1
16195	1
16196	1
16203	1
16204	1
16209	1
16211	1
16213	1
16214	1
16215	1
16216	1
16217	1
16218	1
16220	1
16221	1
16222	1
16223	1
16224	1
16226	1
16227	1
16228	1
16229	1
16230	1
16231	1
16232	1
16233	1
16234	1
16235	1
16237	1
16238	1
16240	1
16241	1
16242	1
16243	1
16244	1
16245	1
16247	1
16248	1
16250	1
16251	1
16252	1
16253	1
16254	1
16256	1
16257	1
16259	1
16260	1
16261	1
16262	1
16263	1
16264	1
16265	1
16266	1
16267	1
16269	1
16270	1
16271	1
16272	1
16273	1
16274	1
16275	1
16276	1
16278	1
16280	1
16282	1
16283	1
16285	1
16286	1
16287	1
16288	1
16289	1
16290	1
16291	1
16292	1
16294	1
16295	1
16296	1
16297	1
16298	1
16299	1
16300	1
16301	1
16302	1
16303	1
16304	1
16305	1
16306	1
16307	1
16308	1
16309	1
16310	1
16311	1
16312	1
16313	1
16314	1
16315	1
16316	1
16317	1
16318	1
16319	1
16320	1
16321	1
16322	1
16323	1
16324	1
16327	1
16328	1
16329	1
16330	1
16334	1
16335	1
16337	1
16338	1
16339	1
16340	1
16341	1
16342	1
16343	1
16344	1
16345	1
16346	1
16347	1
16350	1
16352	1
16353	1
16354	1
16355	1
16356	1
16357	1
16358	1
16359	1
16360	1
16361	1
95046	2
95049	2
95050	2
95051	2
95052	2
95058	2
95060	2
95061	2
95071	2
95072	2
95073	2
95075	2
95076	2
95077	2
95083	2
95086	2
95087	2
95088	2
95089	2
95095	2
95097	2
95103	2
95104	2
95106	2
95107	2
95111	2
95116	2
95118	2
95120	2
95126	2
95127	2
95128	2
95129	2
95133	2
95134	2
95135	2
95136	2
95137	2
95139	2
95141	2
95146	2
95150	2
95152	2
95161	2
95162	2
95167	2
95170	2
95171	2
95173	2
95174	2
95176	2
95177	2
95178	2
95182	2
95186	2
95198	2
95200	2
95202	2
95203	2
95204	2
95205	2
95206	2
95208	2
95210	2
95214	2
95215	2
95216	2
95217	2
95220	2
95226	2
95232	2
95236	2
95239	2
95248	2
95250	2
95254	2
95258	2
95262	2
95263	2
95265	2
95268	2
95269	2
95271	2
95275	2
95276	2
95277	2
95279	2
95280	2
95282	2
95283	2
95287	2
95288	2
95291	2
95292	2
95294	2
95295	2
95296	2
95298	2
95301	2
95302	2
95303	2
95305	2
95307	2
95312	2
95320	2
95321	2
95322	2
95326	2
95328	2
95331	2
95333	2
95335	2
95339	2
95342	2
95347	2
95349	2
95350	2
95351	2
95353	2
95356	2
95360	2
95364	2
95366	2
95368	2
95370	2
95372	2
95373	2
95379	2
95381	2
95382	2
95383	2
95386	2
95387	2
95388	2
95390	2
95391	2
95394	2
95397	2
95399	2
95403	2
95406	2
95407	2
95410	2
95418	2
95425	2
95426	2
95436	2
95438	2
95441	2
95443	2
95444	2
95445	2
95448	2
95449	2
95455	2
95464	2
95466	2
95467	2
95469	2
95470	2
95472	2
95473	2
95474	2
95475	2
95481	2
95484	2
95485	2
95486	2
95490	2
95491	2
95494	2
95495	2
95497	2
95499	2
95506	2
95509	2
95515	2
95518	2
95522	2
95524	2
95525	2
95526	2
95527	2
95531	2
95532	2
95533	2
95536	2
95538	2
95544	2
95549	2
95562	2
95566	2
95567	2
95574	2
95577	2
95578	2
95581	2
95583	2
95584	2
95587	2
95588	2
95593	2
95596	2
95602	2
95605	2
95607	2
95608	2
95612	2
95615	2
95619	2
95620	2
95621	2
95622	2
95623	2
95625	2
